SURAT LALU LINTAS KEIMIGRASIAN KANIM PKP,,,,,,,,,,,,
TAHUN 2026,,,,,,,,,,,,
NO,Tanggal,Klasifikasi,,,,Jenis,Nomor,Nomor,Isi Ringkasan,Nomor Surat,Pengelola,Status
4683,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4684,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4685,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4686,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4687,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4688,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4689,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4690,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4691,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4692,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4693,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4694,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4695,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4696,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4697,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4698,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4699,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4700,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4701,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4702,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4703,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4704,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4705,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4706,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4707,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4708,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4709,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4710,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4711,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4712,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4713,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4714,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4715,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4716,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4717,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4718,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4719,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4720,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4721,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4722,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4723,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4724,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4725,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4726,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4727,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4728,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4729,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4730,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4731,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4732,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4733,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4734,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4735,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4736,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4737,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4738,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4739,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4740,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4741,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4742,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4743,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4744,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4745,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4746,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4747,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4748,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4749,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4750,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4751,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4752,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4753,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4754,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4755,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4756,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4757,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4758,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4759,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4760,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4761,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4762,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4763,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4764,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4765,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4766,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4767,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4768,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4769,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4770,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4771,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4772,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4773,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4774,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4775,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4776,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4777,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4778,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4779,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4780,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4781,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4782,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4783,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4784,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4785,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4786,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4787,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4788,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4789,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4790,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4791,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4792,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4793,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4794,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4795,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4796,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4797,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4798,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4799,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4800,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4801,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4802,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4803,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4804,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4805,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4806,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4807,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4808,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4809,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4810,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4811,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4812,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4813,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4814,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4815,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4816,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4817,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4818,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4819,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4820,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4821,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4822,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4823,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4824,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4825,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4826,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4827,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4828,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4829,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4830,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4831,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4832,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4833,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4834,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4835,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4836,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4837,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4838,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4839,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4840,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4841,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4842,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4843,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4844,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4845,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4846,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4847,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4848,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4849,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4850,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4851,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4852,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4853,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4854,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4855,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4856,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4857,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4858,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4859,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4860,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4861,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4862,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4863,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4864,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4865,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4866,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4867,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4868,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4869,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4870,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4871,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4872,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4873,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4874,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4875,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4876,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4877,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4878,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4879,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4880,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4881,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4882,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4883,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4884,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4885,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4886,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4887,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4888,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4889,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4890,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4891,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4892,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4893,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4894,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4895,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4896,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4897,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4898,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4899,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4900,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4901,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4902,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4903,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4904,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4905,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4906,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4907,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4908,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4909,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4910,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4911,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4912,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4913,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4914,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4915,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4916,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4917,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4918,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4919,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4920,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4921,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4922,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4923,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4924,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4925,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4926,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4927,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4928,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4929,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4930,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4931,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4932,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4933,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4934,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4935,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4936,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4937,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4938,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4939,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4940,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4941,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4942,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4943,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4944,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4945,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4946,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4947,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4948,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4949,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4950,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4951,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4952,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4953,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4954,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4955,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4956,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4957,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4958,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4959,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4960,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4961,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4962,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4963,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4964,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4965,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4966,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4967,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4968,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4969,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4970,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4971,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4972,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4973,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4974,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4975,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4976,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4977,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4978,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4979,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4980,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4981,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4982,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4983,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4984,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4985,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4986,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4987,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4988,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4989,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4990,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4991,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4992,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4993,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4994,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4995,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4996,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4997,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4998,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
4999,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5000,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5001,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5002,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5003,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5004,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5005,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5006,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5007,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5008,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5009,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5010,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5011,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5012,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5013,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5014,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5015,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5016,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5017,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5018,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5019,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5020,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5021,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5022,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5023,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5024,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5025,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5026,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5027,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5028,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5029,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5030,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5031,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5032,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5033,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5034,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5035,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5036,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5037,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5038,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5039,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5040,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5041,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5042,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5043,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5044,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5045,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5046,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5047,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5048,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5049,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5050,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5051,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5052,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5053,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5054,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5055,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5056,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5057,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5058,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5059,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5060,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5061,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5062,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5063,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5064,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5065,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5066,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5067,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5068,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5069,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5070,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5071,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5072,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5073,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5074,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5075,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5076,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5077,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5078,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5079,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5080,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5081,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5082,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5083,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5084,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5085,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5086,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5087,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5088,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5089,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5090,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5091,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5092,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5093,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5094,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5095,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5096,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5097,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5098,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5099,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5100,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5101,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5102,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5103,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5104,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5105,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5106,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5107,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5108,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5109,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5110,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5111,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5112,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5113,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5114,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
5115,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
